Id,Predicted
0,32.6689816865584
1,31.615572591401587
2,20.410586558617013
3,34.39922082365276
4,32.635920261235846
5,22.252678477565073
6,33.292479764168405
7,20.464496654747435
8,32.76456511254068
9,19.325028377210337
10,34.69903961124516
11,20.306441744002527
12,27.925657556776393
13,13.088155901782372
14,31.271830418204793
15,30.71989795468718
16,40.73295974944927
17,28.63585597573758
18,27.031277082221177
19,27.74017516277921
20,39.21468451549242
21,30.094692518106644
22,58.98755251670488
23,30.831916004898925
24,33.75837435205598
25,40.39111614926923
26,26.35971798290999
27,21.21007174664161
28,39.483925522892065
29,30.163227711685877
30,27.610460430125293
31,40.56781370623286
32,22.246732201877535
33,10.007866202577912
34,29.285270311739104
35,22.635700807939234
36,25.198825570977448
37,32.53777482102996
38,19.889697553746633
39,23.221023780755097
40,20.92623712280451
41,22.571114315959456
42,34.11070585432172
43,41.51320730419034
44,41.95697249885491
45,30.51251121008476
46,40.72647481501181
47,29.667354289823855
48,17.67977016275168
49,34.612994027814956
50,30.486201079468678
51,22.222525340687525
52,32.86174121280984
53,23.367158810739426
54,22.238453741947932
55,28.516576841386755
56,30.27757862036149
57,27.556430193618468
58,26.896074692967982
59,32.48444566784032
60,23.67037279674991
61,20.5459940556629
62,35.77498201097262
63,20.39398380058525
64,27.194927159880834
65,26.728822243601467
66,18.046816586315487
67,21.406347121460826
68,22.748851533243595
69,32.25420088238006
70,22.7901979450032
71,17.60694050094289
72,31.453887321913392
73,20.68600299148666
74,30.940204609463002
75,41.72982411563824
76,29.09523697566498
77,30.688637656511393
78,19.922027529817512
79,30.48763406838507
80,21.772095960087846
81,27.970582460206384
82,32.70066957195226
83,33.70924442019022
84,20.693650177317437
85,47.295330485715965
86,21.23726370625626
87,20.993164608404975
88,20.436592112346382
89,21.747748165030615
90,31.35257182524262
91,16.148438146072355
92,19.906393009737528
93,36.347027647449295
94,21.263860250162374
95,22.14751909362953
96,20.460844488554038
97,37.20671603248521
98,38.45478964611115
99,60.282482711163595
100,28.924437363051418
101,38.79214460272115
102,21.523798010455298
103,37.063895493888985
104,22.654206321844644
105,31.33772431543212
106,20.267394216052743
107,22.46322572679889
108,31.069332071262977
109,18.752569246245468
110,28.68307147706328
111,19.71106489884287
112,21.862068328765837
113,24.742231191098192
114,22.834201985329678
115,39.515748883091106
116,22.82641127017461
117,23.111736007234907
118,28.913723973363297
119,15.72332512024079
120,31.89098592152957
121,29.139697821244773
122,22.646523719053533
123,40.23455151680266
124,28.16301968770005
125,20.243120561592256
126,26.48428933019837
127,36.61320918030298
128,33.35830761208288
129,21.81751172256931
130,25.582576866217927
131,43.93453011603317
132,23.644153475131994
133,41.57495316897352
134,48.39068655688817
135,19.717260385604042
136,14.337591195107127
137,26.455452573007186
138,32.27991491247002
139,22.85351057459155
140,20.970321993261937
141,20.88105668665627
142,19.6594821003488
143,22.12228437513287
144,36.10767906664339
145,41.06562129538436
146,28.793229503948
147,32.28632555832515
148,24.123740938089338
149,38.31955764630411
150,42.334357538059464
151,27.8192025358931
152,52.11676491458758
153,17.027786675476303
154,36.87838038770721
155,35.70402292215511
156,19.550165171369738
157,19.60968177886832
158,37.78126319475553
159,34.865133193349514
160,33.188556420256674
161,27.236012029829233
162,22.203216176568315
163,36.51421810168879
164,53.221400921264966
165,34.79994042622902
166,48.979549701066
167,23.94071792627826
168,48.09134416193316
169,20.758561494246848
170,31.625952568741752
171,28.46333708904853
172,18.786203934518905
173,33.64883014020221
174,22.71543269509425
175,27.7190465220202
176,28.941024015923695
177,30.093678616393447
178,33.012173283643875
179,30.845166980088656
180,38.510470044655676
181,22.675974398307964
182,21.708723181721222
183,34.40578373101078
184,21.035849538395645
185,20.683765508544536
186,18.15394950422437
187,18.889367781499786
188,19.643918932639387
189,32.48953711323929
190,43.700337311654025
191,37.644968798717784
192,37.19579744527741
193,33.19779238112976
194,20.61747005452476
195,19.73980017385573
196,22.196826845080885
197,23.005882773952713
198,23.00935540513546
199,19.89427034272373
200,19.799061193145526
201,18.728269478216653
202,30.15975203002288
203,16.864276653360264
204,19.45743822874332
205,32.41444073337324
206,36.39207167807536
207,19.227740579384385
208,38.060235782401236
209,57.48073917037303
210,30.45830700134344
211,27.15031805137721
212,26.579426005341414
213,21.256187953468697
214,38.76046826155298
215,31.47326316958206
216,21.34408973347636
217,29.97476907824602
218,29.57768089968284
219,39.41914115944055
220,17.061407497062724
221,19.201294018727197
222,20.519164828984607
223,35.50768215166897
224,23.583405539894127
225,40.52901001366057
226,31.289081307635865
227,27.843549547591277
228,36.84669205938945
229,20.505573203892673
230,42.87564122711218
231,30.710688452930086
232,21.15039837835505
233,29.06720614491656
234,30.925133918382265
235,21.28836246899001
236,24.754876921254258
237,48.053861442623074
238,21.784261656178852
239,37.47542250802365
240,28.260919125254215
241,31.171137342744696
242,24.900727220325184
243,28.652059325310645
244,45.7725860363529
245,29.585623861765118
246,23.020853391755352
247,32.90805040483785
248,16.112306320670214
249,36.258164218854304
250,27.23296955043858
251,30.5790485562598
252,22.97638767253314
253,29.331246570456155
254,26.580600916458053
255,50.5387388827971
256,30.130147895039723
257,23.799099742525915
258,43.631559019352046
259,32.04579091479346
260,20.41451099766832
261,19.740779874911695
262,25.892907366134644
263,18.751322097963232
264,33.41493291276301
265,21.816105600401663
266,21.938330609913606
267,19.66308825019135
268,25.73860579314828
269,19.429311181145824
270,25.57148281038847
271,31.00190016230369
272,22.421715056272078
273,17.96618922525945
274,41.512946631543116
275,34.279039449725815
276,30.483975845153815
277,28.61812125077994
278,32.86107441488136
279,22.85025734576153
280,21.816460740480473
281,26.373303936526106
282,28.04032406968684
283,28.589265463764136
284,30.992335636058474
285,21.34124749868249
286,38.259447068995314
287,39.10976346667263
288,27.24923640859639
289,24.45334638615845
290,34.212008679939736
291,29.689273918881533
292,20.54880617402047
293,21.061198398465912
294,21.491744562989588
295,34.712949083634015
296,26.7878834141559
297,20.553830862011374
298,28.966248757172593
299,50.277234310974904
300,25.250654321455727
301,21.472675442829814
302,26.76104224759491
303,31.832823345692063
304,29.928906681858994
305,16.679644237513493
306,31.687355539411556
307,35.44909327625653
308,17.539264443112806
309,23.09596744249439
310,27.0607378923792
311,55.12483389273687
312,21.25178116942664
313,40.07670332800166
314,30.069545286757464
315,33.82726096829252
316,35.37850347600024
317,37.726847003118614
318,21.23698091268935
319,21.360429917934056
320,32.05755079336588
321,36.713747726359394
322,19.878305926177887
323,25.789158447663993
324,31.622472121701506
325,26.03392030199359
326,31.237199764148684
327,18.985492198431878
328,30.880854674436264
329,20.9666427670339
330,33.40672844313833
331,20.83830572020613
332,29.96393460213327
333,31.142265587843546
334,18.319004048894506
335,31.2053227258019
336,32.3169869710207
337,26.848002418000004
338,17.557735242618314
339,22.833156156140028
340,50.89712215073462
341,29.177273825747406
342,24.71445589334719
343,42.274115169087494
344,19.679559457853117
345,35.09458456695737
346,21.51228150305901
347,27.037701981323487
348,21.261579760660865
349,34.83306573522373
350,20.295831153545286
351,28.8665596173746
352,31.71150826922631
353,20.716535052526403
354,40.59688724609422
355,45.94318949495909
356,16.288514887818526
357,33.43107397165121
358,51.85484064658765
359,28.642420088293598
360,21.433881587929466
361,22.53961444962664
362,42.93835655195928
363,38.86552804222693
364,44.26997498549967
365,28.54416469567243
366,29.195750852216275
367,51.507995449299486
368,20.734240414589554
369,19.84661964133852
370,34.970860736984775
371,32.98926209649981
372,21.730841464082197
373,23.556315985128556
374,20.108507684597967
375,42.4871453327427
376,36.58210902654286
377,18.05621020449651
378,57.88885371240589
379,38.89801269091598
380,24.841797359348227
381,25.069085770266582
382,39.81001672284692
383,27.904857236140842
384,37.68486466846504
385,31.504779449374112
386,20.347399470880113
387,20.034731543391594
388,29.108160399821116
389,28.009226653195086
390,20.56106038058411
391,30.2358659795541
392,19.860930701593684
393,21.838523660655582
394,20.949109783922367
395,21.385328011898764
396,24.59900718897724
397,28.82400655610416
398,40.209178390257804
399,20.11781914108395
400,28.427817686681664
401,46.85729876008932
402,29.371954368572972
403,19.35647085253128
404,29.56065557291375
405,30.17512182951233
406,30.0290030270012
407,31.63770662919809
408,34.90541721140314
409,28.972290909370255
410,29.76852939532801
411,29.574931427985486
412,22.467912606231693
413,27.102069650151016
414,20.124964900410575
415,44.65783576133779
416,25.52730097229308
417,53.14833204817208
418,26.95166538442423
419,22.009757094897573
420,31.158910747529106
421,30.018847689729434
422,29.90901019968105
423,30.283441606135682
424,20.037231084235174
425,62.172862786821014
426,29.862427869451935
427,20.65874483720715
428,35.02843905792925
429,27.480890611048995
430,22.666187537856924
431,32.64512647799912
432,27.761147560796825
433,48.39389924180916
434,17.415037218482222
435,19.420349832145117
436,38.931033465980285
437,27.285172544536767
438,21.80521332674117
439,19.028558161290118
440,21.23446084994343
441,40.389983938952355
442,34.012888124939614
443,20.39962285392646
444,34.74691110171638
445,27.078717784882524
446,36.90910209695862
447,38.30735939607902
448,17.939063577454412
