Id,Predicted
0,30.069398307160373
1,32.67801336005809
2,25.140055781244364
3,32.61854563409258
4,31.719660486086344
5,26.886146811938495
6,33.59991233265652
7,24.723891079406272
8,34.00821493480027
9,21.947554792227834
10,34.640873848675625
11,21.573231330527964
12,31.289964918357185
13,21.548379204667185
14,40.89745044149462
15,27.09451404493443
16,25.64400842508858
17,28.28485206597472
18,20.786672720953202
19,18.936642480899533
20,30.190589085795473
21,26.015221911144803
22,49.665576448133024
23,27.763960221120897
24,31.116378228496377
25,27.95937294640335
26,19.50835261838212
27,19.341047069484326
28,30.968379595512815
29,22.182908206713968
30,20.26531814107762
31,40.614693434587
32,17.69284648875534
33,22.069442442954934
34,33.63308299489164
35,19.769645760141742
36,23.200397623123077
37,25.112701857157937
38,18.003758988404662
39,19.406188452379446
40,17.769882678746107
41,28.136154692582313
42,36.354445148672724
43,24.374014294098064
44,41.352677416916336
45,26.025593109646074
46,33.72639869693861
47,31.737891855900074
48,19.770645030616265
49,31.72377873881077
50,26.935665869725106
51,24.118424827954552
52,27.573883148878426
53,21.37501848256113
54,24.442761633339302
55,31.17918418029038
56,24.409631606324993
57,27.839633640504527
58,17.838919486007676
59,24.600509014701366
60,24.059102405312796
61,27.28974927783331
62,27.58026047944848
63,21.13118457683477
64,24.01838223984443
65,25.237825254994778
66,18.896105014714408
67,24.53886142231217
68,17.57849041468818
69,22.780690730136982
70,25.047042723234917
71,18.512054935618945
72,27.55191051453554
73,23.00487238611159
74,33.093069918058205
75,43.58523517642706
76,34.15003168676397
77,33.36287083801402
78,16.561959230910666
79,28.089651872283458
80,24.289113010238626
81,26.538957920127764
82,27.915033602006652
83,37.59444816885317
84,22.871358210662635
85,41.310466760027495
86,22.845588288675277
87,22.99410211641922
88,23.999015458834556
89,23.992097392188946
90,26.776665550776208
91,15.019992991268959
92,20.33328839117038
93,31.42219230371843
94,19.050727144228638
95,23.26502124530072
96,21.30409091058742
97,39.31012941987973
98,38.897147560564804
99,43.17696321957167
100,30.333311322980144
101,36.24208884500333
102,21.052794113682676
103,33.61020622342688
104,19.112300477392118
105,26.65952427636477
106,22.608140835269044
107,20.28723886189415
108,31.69440696318836
109,20.230373795856636
110,32.42044746953531
111,20.929085154201537
112,23.65975326598981
113,24.6172098948518
114,20.50109446140015
115,41.311853666921024
116,21.93792514921752
117,20.923868511001416
118,29.167121291084253
119,20.9380263346893
120,25.603054769715133
121,28.99181792021745
122,23.745449841379447
123,39.225560690580686
124,23.821731868831243
125,18.09692027726461
126,24.96471358029306
127,32.194176398508354
128,27.339251453881012
129,18.99715661223679
130,22.770744967059546
131,35.44683650980421
132,23.52814466916668
133,45.2284894177038
134,52.41454671386656
135,20.949710458358556
136,20.187620714474424
137,26.70603532866639
138,24.87930319722291
139,19.085516437541088
140,22.48469468766442
141,24.174311656660084
142,22.52959529557009
143,22.897758599857955
144,35.24064538740186
145,30.229357215636412
146,23.441108650158025
147,35.847517456022146
148,21.864412927269505
149,26.143246493618893
150,35.4066693266551
151,25.578411505893605
152,48.6700737937518
153,19.540907530623826
154,39.60981321112909
155,35.479748438700035
156,19.284718422942497
157,21.54421965507588
158,29.793335116413765
159,29.57761056291898
160,29.251898386302045
161,32.85200436017927
162,23.945043604379784
163,31.11659055562258
164,44.318621657881195
165,30.388388123549262
166,46.21862191002229
167,33.55684039680155
168,39.48152191435226
169,21.12623262395305
170,30.75676968076286
171,25.773457907115006
172,18.747972732152093
173,28.670380537813006
174,21.01031574798533
175,29.341214127058162
176,25.11311294725929
177,27.820521252830655
178,26.095019769350664
179,27.76365380782369
180,38.22524126461056
181,20.16705239289409
182,21.464432535683404
183,36.24977905043644
184,24.20078580026109
185,24.81952900133842
186,18.59224663869965
187,15.171978114225697
188,21.415432723213407
189,35.04253780900658
190,38.44065559946954
191,38.40214215325171
192,40.94356500697499
193,23.066470438437563
194,24.65887894872558
195,17.336153669550434
196,19.609493256371373
197,22.6656605736566
198,22.576001555060422
199,23.553986594009906
200,22.36438125391968
201,22.31074359206401
202,32.223201410628235
203,21.48214119458666
204,23.40726664149564
205,32.28775769488917
206,33.642629025686325
207,17.298950939547765
208,37.245663616196445
209,53.20646446402449
210,29.336251049960023
211,14.393145464415584
212,26.730674607252425
213,18.74504499601427
214,39.426218900176885
215,32.72883730297097
216,19.177471249867295
217,26.21625560858445
218,38.961958658997425
219,36.470641224438
220,22.03516749526046
221,22.967913536404897
222,19.616331738905565
223,36.63233923169619
224,22.842073394077648
225,39.90324860661579
226,32.99794077694219
227,29.041850168911576
228,28.884135638204164
229,19.233636922233153
230,41.55260417250717
231,30.692035217680488
232,20.779113262399818
233,33.50771432590432
234,27.77112045965243
235,26.000274014233902
236,25.14488553839741
237,48.24467066028643
238,29.108237719717003
239,40.11696623851138
240,23.682014949883246
241,32.76512618265229
242,25.06557895580661
243,21.91678924172642
244,46.80772907147203
245,31.18457301468793
246,30.446460005617087
247,18.89315592210389
248,15.803728113598305
249,30.395137754532392
250,30.846389934928194
251,19.257226288943457
252,23.096600530985672
253,26.41267838116786
254,20.44823703329237
255,43.148391557855845
256,25.653511210970134
257,16.512342200267675
258,41.62680126344942
259,28.905071274486254
260,22.05995025495348
261,21.59306796319142
262,32.349552773653734
263,23.767332096085816
264,27.396369753591898
265,23.262710612554102
266,18.93163195457771
267,19.50091022901406
268,25.248423254050135
269,17.73491161694934
270,23.653619746932925
271,28.08181452356102
272,17.27175143511359
273,20.28253354229406
274,48.1501456790282
275,28.477115240886736
276,26.682541505109334
277,31.890420662728744
278,35.48036958763705
279,26.125263554547615
280,24.952373918982055
281,22.21305863545762
282,33.72761059244766
283,20.594272575311802
284,23.422966386924415
285,20.08575824365765
286,30.444238644486102
287,41.77875602863797
288,25.823024508434713
289,27.74360904113011
290,32.62767554110244
291,25.455736404773358
292,19.538536910064362
293,21.829795262844662
294,19.039304356049602
295,31.755636636141965
296,27.096170985412385
297,23.842566672432067
298,21.3066986967193
299,53.22866616704239
300,26.34763484359249
301,18.653463523634816
302,26.00291770814042
303,27.207118431831873
304,29.820568309115295
305,20.35503008005049
306,40.00825914728142
307,29.533035071312938
308,18.75576894476236
309,22.092816031586377
